operator,name_from,name_to,distance,price1,price2,price3,price4,price5,source
SANEF,NŒUX-LES-MINES N°6.1 A26 NORD,CALAIS (péage de Setques),,8.00,,,,,official-2026
SANEF,NŒUX-LES-MINES N°6.1 A26 NORD,CAMBRAI N°14,,4.70,,,,,official-2026
SANEF,NŒUX-LES-MINES N°6.1 A26 NORD,COMPIÈGNE OUEST N°10,,10.80,,,,,official-2026
SANEF,NŒUX-LES-MINES N°6.1 A26 NORD,GARE TGV N°53,,6.50,,,,,official-2026
SANEF,NŒUX-LES-MINES N°6.1 A26 NORD,GUIGNICOURT N°14,,13.60,,,,,official-2026
SANEF,NŒUX-LES-MINES N°6.1 A26 NORD,HORDAIN (péage d'Hordain) A2,,5.60,,,,,official-2026
SANEF,NŒUX-LES-MINES N°6.1 A26 NORD,LA FÈRE N°12,,9.30,,,,,official-2026
SANEF,NŒUX-LES-MINES N°6.1 A26 NORD,LAON N°13,,11.70,,,,,official-2026
SANEF,NŒUX-LES-MINES N°6.1 A26 NORD,LILLE / DOURGES (péage de Fresnes),,3.20,,,,,official-2026
SANEF,NŒUX-LES-MINES N°6.1 A26 NORD,LILLERS N°5,,1.40,,,,,official-2026
SANEF,NŒUX-LES-MINES N°6.1 A26 NORD,LIÉVIN N°6.2,,0.50,,,,,official-2026
SANEF,NŒUX-LES-MINES N°6.1 A26 NORD,MARQUION N°8,,3.50,,,,,official-2026
SANEF,NŒUX-LES-MINES N°6.1 A26 NORD,MASNIÈRES N°9,,5.10,,,,,official-2026
SANEF,NŒUX-LES-MINES N°6.1 A26 NORD,PARIS / ROISSY (péage de Chamant),,17.20,,,,,official-2026
SANEF,NŒUX-LES-MINES N°6.1 A26 NORD,PONT-SAINTE-MAXENCE N°9,,11.80,,,,,official-2026
SANEF,NŒUX-LES-MINES N°6.1 A26 NORD,PÉRONNE / VALLEE DE LA SOMME N°13,,6.40,,,,,official-2026
SANEF,NŒUX-LES-MINES N°6.1 A26 NORD,REIMS (péage de Courcy),,17.50,,,,,official-2026
SANEF,NŒUX-LES-MINES N°6.1 A26 NORD,RESSONS N°11,,9.60,,,,,official-2026
SANEF,NŒUX-LES-MINES N°6.1 A26 NORD,ROYE N°12,,8.50,,,,,official-2026
SANEF,NŒUX-LES-MINES N°6.1 A26 NORD,SAINT-OMER N°3,,4.20,,,,,official-2026
SANEF,NŒUX-LES-MINES N°6.1 A26 NORD,SAINT-QUENTIN NORD N°10,,7.60,,,,,official-2026
SANEF,NŒUX-LES-MINES N°6.1 A26 NORD,SAINT-QUENTIN SUD N°11,,8.10,,,,,official-2026
SANEF,NŒUX-LES-MINES N°6.1 A26 NORD,SENLIS N°8,,13.20,,,,,official-2026
SANEF,NŒUX-LES-MINES N°6.1 A26 NORD,VILLERS-BRETONNEUX N°52,,8.30,,,,,official-2026
SANEF,PARIS / ROISSY (péage de Chamant),AIRE-SUR-LA-LYS N°4,,20.70,,,,,official-2026
SANEF,PARIS / ROISSY (péage de Chamant),ALBERT N°13.1,,11.00,,,,,official-2026
SANEF,PARIS / ROISSY (péage de Chamant),AMIENS EST (péage de Jules Verne) A29,,11.90,,,,,official-2026
SANEF,PARIS / ROISSY (péage de Chamant),ARRAS EST (A1) N°15,,15.60,,,,,official-2026
SANEF,PARIS / ROISSY (péage de Chamant),ARRAS NORD (A26) N°7,,16.10,,,,,official-2026
SANEF,PARIS / ROISSY (péage de Chamant),ATHIES N°54,,9.40,,,,,official-2026
SANEF,PARIS / ROISSY (péage de Chamant),BAPAUME N°14 A1,,12.90,,,,,official-2026
SANEF,PARIS / ROISSY (péage de Chamant),BÉTHUNE N°6,,18.70,,,,,official-2026
SANEF,PARIS / ROISSY (péage de Chamant),CALAIS (péage de Setques),,25.20,,,,,official-2026
SANEF,PARIS / ROISSY (péage de Chamant),CAMBRAI N°14,,14.90,,,,,official-2026
SANEF,PARIS / ROISSY (péage de Chamant),COMPIÈGNE OUEST N°10,,4.90,,,,,official-2026
SANEF,PARIS / ROISSY (péage de Chamant),GARE TGV N°53,,8.70,,,,,official-2026
SANEF,PARIS / ROISSY (péage de Chamant),GUIGNICOURT N°14,,15.90,,,,,official-2026
SANEF,PARIS / ROISSY (péage de Chamant),HORDAIN (péage d'Hordain) A2,,16.30,,,,,official-2026
SANEF,PARIS / ROISSY (péage de Chamant),LA FÈRE N°12,,12.80,,,,,official-2026
SANEF,PARIS / ROISSY (péage de Chamant),LAON N°13,,14.30,,,,,official-2026
SANEF,PARIS / ROISSY (péage de Chamant),LILLE / DOURGES (péage de Fresnes),,18.90,,,,,official-2026
SANEF,PARIS / ROISSY (péage de Chamant),LILLERS N°5,,19.50,,,,,official-2026
SANEF,PARIS / ROISSY (péage de Chamant),LIÉVIN N°6.2,,16.60,,,,,official-2026
SANEF,PARIS / ROISSY (péage de Chamant),MARQUION N°8,,12.90,,,,,official-2026
SANEF,PARIS / ROISSY (péage de Chamant),MASNIÈRES N°9,,12.70,,,,,official-2026
SANEF,PARIS / ROISSY (péage de Chamant),NŒUX-LES-MINES N°6.1 A26 NORD,,17.20,,,,,official-2026
SANEF,PARIS / ROISSY (péage de Chamant),PONT-SAINTE-MAXENCE N°9,,3.80,,,,,official-2026
SANEF,PARIS / ROISSY (péage de Chamant),PÉRONNE / VALLEE DE LA SOMME N°13,,10.60,,,,,official-2026
SANEF,PARIS / ROISSY (péage de Chamant),REIMS (péage de Courcy),,17.70,,,,,official-2026
SANEF,PARIS / ROISSY (péage de Chamant),RESSONS N°11,,6.20,,,,,official-2026
SANEF,PARIS / ROISSY (péage de Chamant),ROYE N°12,,8.80,,,,,official-2026
SANEF,PARIS / ROISSY (péage de Chamant),SAINT-OMER N°3,,22.50,,,,,official-2026
SANEF,PARIS / ROISSY (péage de Chamant),SAINT-QUENTIN NORD N°10,,13.60,,,,,official-2026
SANEF,PARIS / ROISSY (péage de Chamant),SAINT-QUENTIN SUD N°11,,12.60,,,,,official-2026
SANEF,PARIS / ROISSY (péage de Chamant),SENLIS N°8,,2.20,,,,,official-2026
SANEF,PARIS / ROISSY (péage de Chamant),VILLERS-BRETONNEUX N°52,,10.30,,,,,official-2026
SANEF,POIX-DE-PICARDIE N°13 A29,ABBEVILLE EST N°22,,5.40,,,,,official-2026
SANEF,POIX-DE-PICARDIE N°13 A29,ABBEVILLE NORD N°23,,6.00,,,,,official-2026
SANEF,POIX-DE-PICARDIE N°13 A29,AMIENS NORD N°20,,2.50,,,,,official-2026
SANEF,POIX-DE-PICARDIE N°13 A29,AMIENS OUEST N°19,,1.70,,,,,official-2026
SANEF,POIX-DE-PICARDIE N°13 A29,AMIENS SUD (péage de Dury),,2.80,,,,,official-2026
SANEF,POIX-DE-PICARDIE N°13 A29,AUMALE N°12,,1.70,,,,,official-2026
SANEF,POIX-DE-PICARDIE N°13 A29,BEAUVAIS CENTRE N°14,,6.30,,,,,official-2026
SANEF,POIX-DE-PICARDIE N°13 A29,BEAUVAIS NORD N°15,,5.70,,,,,official-2026
SANEF,POIX-DE-PICARDIE N°13 A29,BERCK N°25,,8.80,,,,,official-2026
SANEF,POIX-DE-PICARDIE N°13 A29,BOULOGNE EST (péage d'Herquelingue),,14.70,,,,,official-2026
SANEF,POIX-DE-PICARDIE N°13 A29,BOULOGNE SUD N°28,,11.70,,,,,official-2026
SANEF,POIX-DE-PICARDIE N°13 A29,ESSERTAUX N°17,,3.00,,,,,official-2026
SANEF,POIX-DE-PICARDIE N°13 A29,ETAPLES / LE TOUQUET N°26,,9.90,,,,,official-2026
SANEF,POIX-DE-PICARDIE N°13 A29,HARDIVILLERS N°16,,4.50,,,,,official-2026
SANEF,POIX-DE-PICARDIE N°13 A29,L'ISLE-ADAM (péage d'Amblainville),,10.70,,,,,official-2026
SANEF,POIX-DE-PICARDIE N°13 A29,LA CÔTE PICARDE N°24 A16,,7.90,,,,,official-2026
SANEF,POIX-DE-PICARDIE N°13 A29,MÉRU N°13,,8.00,,,,,official-2026
SANEF,POIX-DE-PICARDIE N°13 A29,NEUFCHÂTEL-EN-BRAY (A28),,3.40,,,,,official-2026
SANEF,POIX-DE-PICARDIE N°13 A29,NEUFCHÂTEL-HARDELOT N°27,,11.40,,,,,official-2026
SANEF,POIX-DE-PICARDIE N°13 A29,SALOUËL N°18,,1.70,,,,,official-2026
SANEF,POIX-DE-PICARDIE N°13 A29,VALLÉE DE LA NIÈVRE N°21,,4.10,,,,,official-2026
SANEF,PONT-SAINTE-MAXENCE N°9,AIRE-SUR-LA-LYS N°4,,15.30,,,,,official-2026
SANEF,PONT-SAINTE-MAXENCE N°9,ALBERT N°13.1,,5.80,,,,,official-2026
SANEF,PONT-SAINTE-MAXENCE N°9,AMIENS EST (péage de Jules Verne) A29,,8.50,,,,,official-2026
SANEF,PONT-SAINTE-MAXENCE N°9,ARRAS EST (A1) N°15,,9.10,,,,,official-2026
SANEF,PONT-SAINTE-MAXENCE N°9,ARRAS NORD (A26) N°7,,10.30,,,,,official-2026
SANEF,PONT-SAINTE-MAXENCE N°9,ATHIES N°54,,5.90,,,,,official-2026
SANEF,PONT-SAINTE-MAXENCE N°9,BAPAUME N°14 A1,,7.10,,,,,official-2026
SANEF,PONT-SAINTE-MAXENCE N°9,BÉTHUNE N°6,,12.60,,,,,official-2026
SANEF,PONT-SAINTE-MAXENCE N°9,CALAIS (péage de Setques),,19.00,,,,,official-2026
SANEF,PONT-SAINTE-MAXENCE N°9,CAMBRAI N°14,,9.00,,,,,official-2026
SANEF,PONT-SAINTE-MAXENCE N°9,COMPIÈGNE OUEST N°10,,0.70,,,,,official-2026
SANEF,PONT-SAINTE-MAXENCE N°9,GARE TGV N°53,,4.60,,,,,official-2026
SANEF,PONT-SAINTE-MAXENCE N°9,GUIGNICOURT N°14,,12.50,,,,,official-2026
SANEF,PONT-SAINTE-MAXENCE N°9,HORDAIN (péage d'Hordain) A2,,10.80,,,,,official-2026
SANEF,PONT-SAINTE-MAXENCE N°9,LA FÈRE N°12,,8.90,,,,,official-2026
SANEF,PONT-SAINTE-MAXENCE N°9,LAON N°13,,9.90,,,,,official-2026
SANEF,PONT-SAINTE-MAXENCE N°9,LILLE / DOURGES (péage de Fresnes),,12.70,,,,,official-2026
SANEF,PONT-SAINTE-MAXENCE N°9,LILLERS N°5,,13.70,,,,,official-2026
SANEF,PONT-SAINTE-MAXENCE N°9,LIÉVIN N°6.2,,11.00,,,,,official-2026
SANEF,PONT-SAINTE-MAXENCE N°9,MARQUION N°8,,8.90,,,,,official-2026
SANEF,PONT-SAINTE-MAXENCE N°9,MASNIÈRES N°9,,8.60,,,,,official-2026
SANEF,PONT-SAINTE-MAXENCE N°9,NŒUX-LES-MINES N°6.1 A26 NORD,,11.80,,,,,official-2026
SANEF,PONT-SAINTE-MAXENCE N°9,PARIS / ROISSY (péage de Chamant),,3.80,,,,,official-2026
SANEF,PONT-SAINTE-MAXENCE N°9,PÉRONNE / VALLEE DE LA SOMME N°13,,5.30,,,,,official-2026
SANEF,PONT-SAINTE-MAXENCE N°9,REIMS (péage de Courcy),,14.70,,,,,official-2026
SANEF,PONT-SAINTE-MAXENCE N°9,RESSONS N°11,,1.70,,,,,official-2026
SANEF,PONT-SAINTE-MAXENCE N°9,ROYE N°12,,3.90,,,,,official-2026
SANEF,PONT-SAINTE-MAXENCE N°9,SAINT-OMER N°3,,16.40,,,,,official-2026
SANEF,PONT-SAINTE-MAXENCE N°9,SAINT-QUENTIN NORD N°10,,8.70,,,,,official-2026
SANEF,PONT-SAINTE-MAXENCE N°9,SAINT-QUENTIN SUD N°11,,8.60,,,,,official-2026
SANEF,PONT-SAINTE-MAXENCE N°9,SENLIS N°8,,1.50,,,,,official-2026
SANEF,PONT-SAINTE-MAXENCE N°9,VILLERS-BRETONNEUX N°52,,6.30,,,,,official-2026
SANEF,PÉRONNE / VALLEE DE LA SOMME N°13,AIRE-SUR-LA-LYS N°4,,9.00,,,,,official-2026
SANEF,PÉRONNE / VALLEE DE LA SOMME N°13,ALBERT N°13.1,,0.70,,,,,official-2026
SANEF,PÉRONNE / VALLEE DE LA SOMME N°13,AMIENS EST (péage de Jules Verne) A29,,3.60,,,,,official-2026
SANEF,PÉRONNE / VALLEE DE LA SOMME N°13,ARRAS EST (A1) N°15,,3.90,,,,,official-2026
SANEF,PÉRONNE / VALLEE DE LA SOMME N°13,ARRAS NORD (A26) N°7,,4.50,,,,,official-2026
SANEF,PÉRONNE / VALLEE DE LA SOMME N°13,ATHIES N°54,,1.20,,,,,official-2026
SANEF,PÉRONNE / VALLEE DE LA SOMME N°13,BAPAUME N°14 A1,,2.10,,,,,official-2026
SANEF,PÉRONNE / VALLEE DE LA SOMME N°13,BÉTHUNE N°6,,7.00,,,,,official-2026
SANEF,PÉRONNE / VALLEE DE LA SOMME N°13,CALAIS (péage de Setques),,12.40,,,,,official-2026
SANEF,PÉRONNE / VALLEE DE LA SOMME N°13,CAMBRAI N°14,,3.40,,,,,official-2026
SANEF,PÉRONNE / VALLEE DE LA SOMME N°13,COMPIÈGNE OUEST N°10,,4.60,,,,,official-2026
SANEF,PÉRONNE / VALLEE DE LA SOMME N°13,GARE TGV N°53,,0.30,,,,,official-2026
SANEF,PÉRONNE / VALLEE DE LA SOMME N°13,GUIGNICOURT N°14,,8.20,,,,,official-2026
SANEF,PÉRONNE / VALLEE DE LA SOMME N°13,HORDAIN (péage d'Hordain) A2,,4.70,,,,,official-2026
SANEF,PÉRONNE / VALLEE DE LA SOMME N°13,LA FÈRE N°12,,4.70,,,,,official-2026
SANEF,PÉRONNE / VALLEE DE LA SOMME N°13,LAON N°13,,5.80,,,,,official-2026
SANEF,PÉRONNE / VALLEE DE LA SOMME N°13,LILLE / DOURGES (péage de Fresnes),,5.50,,,,,official-2026
SANEF,PÉRONNE / VALLEE DE LA SOMME N°13,LILLERS N°5,,7.20,,,,,official-2026
SANEF,PÉRONNE / VALLEE DE LA SOMME N°13,LIÉVIN N°6.2,,5.50,,,,,official-2026
SANEF,PÉRONNE / VALLEE DE LA SOMME N°13,MARQUION N°8,,4.50,,,,,official-2026
SANEF,PÉRONNE / VALLEE DE LA SOMME N°13,MASNIÈRES N°9,,3.60,,,,,official-2026
SANEF,PÉRONNE / VALLEE DE LA SOMME N°13,NŒUX-LES-MINES N°6.1 A26 NORD,,6.40,,,,,official-2026
SANEF,PÉRONNE / VALLEE DE LA SOMME N°13,PARIS / ROISSY (péage de Chamant),,10.60,,,,,official-2026
SANEF,PÉRONNE / VALLEE DE LA SOMME N°13,PONT-SAINTE-MAXENCE N°9,,5.30,,,,,official-2026
SANEF,PÉRONNE / VALLEE DE LA SOMME N°13,REIMS (péage de Courcy),,10.40,,,,,official-2026
SANEF,PÉRONNE / VALLEE DE LA SOMME N°13,RESSONS N°11,,3.80,,,,,official-2026
SANEF,PÉRONNE / VALLEE DE LA SOMME N°13,ROYE N°12,,1.50,,,,,official-2026
SANEF,PÉRONNE / VALLEE DE LA SOMME N°13,SAINT-OMER N°3,,9.80,,,,,official-2026
SANEF,PÉRONNE / VALLEE DE LA SOMME N°13,SAINT-QUENTIN NORD N°10,,3.60,,,,,official-2026
SANEF,PÉRONNE / VALLEE DE LA SOMME N°13,SAINT-QUENTIN SUD N°11,,3.70,,,,,official-2026
SANEF,PÉRONNE / VALLEE DE LA SOMME N°13,SENLIS N°8,,7.00,,,,,official-2026
SANEF,PÉRONNE / VALLEE DE LA SOMME N°13,VILLERS-BRETONNEUX N°52,,2.00,,,,,official-2026
SANEF,REIMS (péage de Courcy),AIRE-SUR-LA-LYS N°4,,21.50,,,,,official-2026
SANEF,REIMS (péage de Courcy),ALBERT N°13.1,,12.00,,,,,official-2026
SANEF,REIMS (péage de Courcy),AMIENS EST (péage de Jules Verne) A29,,14.80,,,,,official-2026
SANEF,REIMS (péage de Courcy),ARRAS EST (A1) N°15,,14.50,,,,,official-2026
SANEF,REIMS (péage de Courcy),ARRAS NORD (A26) N°7,,16.10,,,,,official-2026
SANEF,REIMS (péage de Courcy),ATHIES N°54,,9.50,,,,,official-2026
SANEF,REIMS (péage de Courcy),BAPAUME N°14 A1,,14.70,,,,,official-2026
SANEF,REIMS (péage de Courcy),BÉTHUNE N°6,,18.20,,,,,official-2026
SANEF,REIMS (péage de Courcy),CALAIS (péage de Setques),,26.60,,,,,official-2026
SANEF,REIMS (péage de Courcy),CAMBRAI N°14,,12.50,,,,,official-2026
SANEF,REIMS (péage de Courcy),COMPIÈGNE OUEST N°10,,14.40,,,,,official-2026
SANEF,REIMS (péage de Courcy),GARE TGV N°53,,10.70,,,,,official-2026
SANEF,REIMS (péage de Courcy),GUIGNICOURT N°14,,2.40,,,,,official-2026
SANEF,REIMS (péage de Courcy),HORDAIN (péage d'Hordain) A2,,14.60,,,,,official-2026
SANEF,REIMS (péage de Courcy),LA FÈRE N°12,,6.80,,,,,official-2026
SANEF,REIMS (péage de Courcy),LAON N°13,,4.80,,,,,official-2026
SANEF,REIMS (péage de Courcy),LILLE / DOURGES (péage de Fresnes),,18.50,,,,,official-2026
SANEF,REIMS (péage de Courcy),LILLERS N°5,,20.00,,,,,official-2026
SANEF,REIMS (péage de Courcy),LIÉVIN N°6.2,,16.60,,,,,official-2026
SANEF,REIMS (péage de Courcy),MARQUION N°8,,13.30,,,,,official-2026
SANEF,REIMS (péage de Courcy),MASNIÈRES N°9,,11.80,,,,,official-2026
SANEF,REIMS (péage de Courcy),NŒUX-LES-MINES N°6.1 A26 NORD,,17.50,,,,,official-2026
SANEF,REIMS (péage de Courcy),PARIS / ROISSY (péage de Chamant),,17.70,,,,,official-2026
SANEF,REIMS (péage de Courcy),PONT-SAINTE-MAXENCE N°9,,14.70,,,,,official-2026
SANEF,REIMS (péage de Courcy),PÉRONNE / VALLEE DE LA SOMME N°13,,10.40,,,,,official-2026
SANEF,REIMS (péage de Courcy),RESSONS N°11,,14.00,,,,,official-2026
SANEF,REIMS (péage de Courcy),ROYE N°12,,12.60,,,,,official-2026
SANEF,REIMS (péage de Courcy),SAINT-OMER N°3,,22.60,,,,,official-2026
SANEF,REIMS (péage de Courcy),SAINT-QUENTIN NORD N°10,,9.80,,,,,official-2026
SANEF,REIMS (péage de Courcy),SAINT-QUENTIN SUD N°11,,8.60,,,,,official-2026
SANEF,REIMS (péage de Courcy),SENLIS N°8,,15.10,,,,,official-2026
SANEF,REIMS (péage de Courcy),VILLERS-BRETONNEUX N°52,,13.20,,,,,official-2026
SANEF,RESSONS N°11,AIRE-SUR-LA-LYS N°4,,12.50,,,,,official-2026
SANEF,RESSONS N°11,ALBERT N°13.1,,4.20,,,,,official-2026
SANEF,RESSONS N°11,AMIENS EST (péage de Jules Verne) A29,,6.50,,,,,official-2026
SANEF,RESSONS N°11,ARRAS EST (A1) N°15,,7.20,,,,,official-2026
SANEF,RESSONS N°11,ARRAS NORD (A26) N°7,,8.50,,,,,official-2026
SANEF,RESSONS N°11,ATHIES N°54,,4.20,,,,,official-2026
SANEF,RESSONS N°11,BAPAUME N°14 A1,,5.30,,,,,official-2026
SANEF,RESSONS N°11,BÉTHUNE N°6,,10.20,,,,,official-2026
SANEF,RESSONS N°11,CALAIS (péage de Setques),,17.70,,,,,official-2026
SANEF,RESSONS N°11,CAMBRAI N°14,,6.80,,,,,official-2026
SANEF,RESSONS N°11,COMPIÈGNE OUEST N°10,,1.00,,,,,official-2026
SANEF,RESSONS N°11,GARE TGV N°53,,3.00,,,,,official-2026
SANEF,RESSONS N°11,GUIGNICOURT N°14,,10.50,,,,,official-2026
SANEF,RESSONS N°11,HORDAIN (péage d'Hordain) A2,,9.00,,,,,official-2026
SANEF,RESSONS N°11,LA FÈRE N°12,,7.10,,,,,official-2026
SANEF,RESSONS N°11,LAON N°13,,8.60,,,,,official-2026
SANEF,RESSONS N°11,LILLE / DOURGES (péage de Fresnes),,10.30,,,,,official-2026
SANEF,RESSONS N°11,LILLERS N°5,,11.00,,,,,official-2026
SANEF,RESSONS N°11,LIÉVIN N°6.2,,9.10,,,,,official-2026
SANEF,RESSONS N°11,MARQUION N°8,,7.30,,,,,official-2026
SANEF,RESSONS N°11,MASNIÈRES N°9,,6.70,,,,,official-2026
SANEF,RESSONS N°11,NŒUX-LES-MINES N°6.1 A26 NORD,,9.60,,,,,official-2026
SANEF,RESSONS N°11,PARIS / ROISSY (péage de Chamant),,6.20,,,,,official-2026
SANEF,RESSONS N°11,PONT-SAINTE-MAXENCE N°9,,1.70,,,,,official-2026
SANEF,RESSONS N°11,PÉRONNE / VALLEE DE LA SOMME N°13,,3.80,,,,,official-2026
SANEF,RESSONS N°11,REIMS (péage de Courcy),,14.00,,,,,official-2026
SANEF,RESSONS N°11,ROYE N°12,,1.70,,,,,official-2026
SANEF,RESSONS N°11,SAINT-OMER N°3,,13.80,,,,,official-2026
SANEF,RESSONS N°11,SAINT-QUENTIN NORD N°10,,6.80,,,,,official-2026
SANEF,RESSONS N°11,SAINT-QUENTIN SUD N°11,,6.10,,,,,official-2026
SANEF,RESSONS N°11,SENLIS N°8,,3.10,,,,,official-2026
SANEF,RESSONS N°11,VILLERS-BRETONNEUX N°52,,4.70,,,,,official-2026
SANEF,ROYE N°12,AIRE-SUR-LA-LYS N°4,,11.10,,,,,official-2026
SANEF,ROYE N°12,ALBERT N°13.1,,2.40,,,,,official-2026
SANEF,ROYE N°12,AMIENS EST (péage de Jules Verne) A29,,4.50,,,,,official-2026
SANEF,ROYE N°12,ARRAS EST (A1) N°15,,5.70,,,,,official-2026
SANEF,ROYE N°12,ARRAS NORD (A26) N°7,,6.00,,,,,official-2026
SANEF,ROYE N°12,ATHIES N°54,,2.20,,,,,official-2026
SANEF,ROYE N°12,BAPAUME N°14 A1,,4.00,,,,,official-2026
SANEF,ROYE N°12,BÉTHUNE N°6,,8.70,,,,,official-2026
SANEF,ROYE N°12,CALAIS (péage de Setques),,15.00,,,,,official-2026
SANEF,ROYE N°12,CAMBRAI N°14,,5.10,,,,,official-2026
SANEF,ROYE N°12,COMPIÈGNE OUEST N°10,,2.90,,,,,official-2026
SANEF,ROYE N°12,GARE TGV N°53,,1.30,,,,,official-2026
SANEF,ROYE N°12,GUIGNICOURT N°14,,9.60,,,,,official-2026
SANEF,ROYE N°12,HORDAIN (péage d'Hordain) A2,,7.40,,,,,official-2026
SANEF,ROYE N°12,LA FÈRE N°12,,5.80,,,,,official-2026
SANEF,ROYE N°12,LAON N°13,,7.20,,,,,official-2026
SANEF,ROYE N°12,LILLE / DOURGES (péage de Fresnes),,8.50,,,,,official-2026
SANEF,ROYE N°12,LILLERS N°5,,9.60,,,,,official-2026
SANEF,ROYE N°12,LIÉVIN N°6.2,,7.90,,,,,official-2026
SANEF,ROYE N°12,MARQUION N°8,,6.20,,,,,official-2026
SANEF,ROYE N°12,MASNIÈRES N°9,,5.10,,,,,official-2026
SANEF,ROYE N°12,NŒUX-LES-MINES N°6.1 A26 NORD,,8.50,,,,,official-2026
SANEF,ROYE N°12,PARIS / ROISSY (péage de Chamant),,8.80,,,,,official-2026
SANEF,ROYE N°12,PONT-SAINTE-MAXENCE N°9,,3.90,,,,,official-2026
SANEF,ROYE N°12,PÉRONNE / VALLEE DE LA SOMME N°13,,1.50,,,,,official-2026
SANEF,ROYE N°12,REIMS (péage de Courcy),,12.60,,,,,official-2026
SANEF,ROYE N°12,RESSONS N°11,,1.70,,,,,official-2026
SANEF,ROYE N°12,SAINT-OMER N°3,,11.70,,,,,official-2026
SANEF,ROYE N°12,SAINT-QUENTIN NORD N°10,,4.80,,,,,official-2026
SANEF,ROYE N°12,SAINT-QUENTIN SUD N°11,,4.60,,,,,official-2026
SANEF,ROYE N°12,SENLIS N°8,,6.00,,,,,official-2026
SANEF,ROYE N°12,VILLERS-BRETONNEUX N°52,,3.00,,,,,official-2026
SANEF,SAINT-OMER N°3,AIRE-SUR-LA-LYS N°4,,0.80,,,,,official-2026
SANEF,SAINT-OMER N°3,ALBERT N°13.1,,9.40,,,,,official-2026
SANEF,SAINT-OMER N°3,AMIENS EST (péage de Jules Verne) A29,,13.70,,,,,official-2026
SANEF,SAINT-OMER N°3,ARRAS EST (A1) N°15,,6.60,,,,,official-2026
SANEF,SAINT-OMER N°3,ARRAS NORD (A26) N°7,,6.20,,,,,official-2026
SANEF,SAINT-OMER N°3,ATHIES N°54,,10.60,,,,,official-2026
SANEF,SAINT-OMER N°3,BAPAUME N°14 A1,,8.40,,,,,official-2026
SANEF,SAINT-OMER N°3,BÉTHUNE N°6,,3.80,,,,,official-2026
SANEF,SAINT-OMER N°3,CALAIS (péage de Setques),,2.80,,,,,official-2026
SANEF,SAINT-OMER N°3,CAMBRAI N°14,,8.70,,,,,official-2026
SANEF,SAINT-OMER N°3,COMPIÈGNE OUEST N°10,,15.50,,,,,official-2026
SANEF,SAINT-OMER N°3,GARE TGV N°53,,10.10,,,,,official-2026
SANEF,SAINT-OMER N°3,GUIGNICOURT N°14,,18.40,,,,,official-2026
SANEF,SAINT-OMER N°3,HORDAIN (péage d'Hordain) A2,,10.60,,,,,official-2026
SANEF,SAINT-OMER N°3,LA FÈRE N°12,,13.90,,,,,official-2026
SANEF,SAINT-OMER N°3,LAON N°13,,15.60,,,,,official-2026
SANEF,SAINT-OMER N°3,LILLE / DOURGES (péage de Fresnes),,7.80,,,,,official-2026
SANEF,SAINT-OMER N°3,LILLERS N°5,,2.50,,,,,official-2026
SANEF,SAINT-OMER N°3,LIÉVIN N°6.2,,4.60,,,,,official-2026
SANEF,SAINT-OMER N°3,MARQUION N°8,,8.60,,,,,official-2026
SANEF,SAINT-OMER N°3,MASNIÈRES N°9,,9.50,,,,,official-2026
SANEF,SAINT-OMER N°3,NŒUX-LES-MINES N°6.1 A26 NORD,,4.20,,,,,official-2026
SANEF,SAINT-OMER N°3,PARIS / ROISSY (péage de Chamant),,22.50,,,,,official-2026
SANEF,SAINT-OMER N°3,PONT-SAINTE-MAXENCE N°9,,16.40,,,,,official-2026
SANEF,SAINT-OMER N°3,PÉRONNE / VALLEE DE LA SOMME N°13,,9.80,,,,,official-2026
SANEF,SAINT-OMER N°3,REIMS (péage de Courcy),,22.60,,,,,official-2026
SANEF,SAINT-OMER N°3,RESSONS N°11,,13.80,,,,,official-2026
SANEF,SAINT-OMER N°3,ROYE N°12,,11.70,,,,,official-2026
SANEF,SAINT-OMER N°3,SAINT-QUENTIN NORD N°10,,11.70,,,,,official-2026
SANEF,SAINT-OMER N°3,SAINT-QUENTIN SUD N°11,,12.40,,,,,official-2026
SANEF,SAINT-OMER N°3,SENLIS N°8,,18.20,,,,,official-2026
SANEF,SAINT-OMER N°3,VILLERS-BRETONNEUX N°52,,10.90,,,,,official-2026
SANEF,SAINT-QUENTIN NORD N°10,AIRE-SUR-LA-LYS N°4,,11.00,,,,,official-2026
SANEF,SAINT-QUENTIN NORD N°10,ALBERT N°13.1,,4.50,,,,,official-2026
SANEF,SAINT-QUENTIN NORD N°10,AMIENS EST (péage de Jules Verne) A29,,6.50,,,,,official-2026
SANEF,SAINT-QUENTIN NORD N°10,ARRAS EST (A1) N°15,,5.40,,,,,official-2026
SANEF,SAINT-QUENTIN NORD N°10,ARRAS NORD (A26) N°7,,6.20,,,,,official-2026
SANEF,SAINT-QUENTIN NORD N°10,ATHIES N°54,,1.80,,,,,official-2026
SANEF,SAINT-QUENTIN NORD N°10,BAPAUME N°14 A1,,6.10,,,,,official-2026
SANEF,SAINT-QUENTIN NORD N°10,BÉTHUNE N°6,,8.00,,,,,official-2026
SANEF,SAINT-QUENTIN NORD N°10,CALAIS (péage de Setques),,15.40,,,,,official-2026
SANEF,SAINT-QUENTIN NORD N°10,CAMBRAI N°14,,3.10,,,,,official-2026
SANEF,SAINT-QUENTIN NORD N°10,COMPIÈGNE OUEST N°10,,8.00,,,,,official-2026
